ticker,candle_index,score,ret_1,ret_2,ret_3,ret_6,ret_10
IBM,1129,76,-1.556,-1.279,-0.374,-0.287,0.954
IBM,1285,84,0.098,2.331,2.672,2.23,1.995
IBM,1346,66,0.021,0.297,0.205,0.327,0.931
IBM,1370,82,0.149,-0.502,-1.722,0.066,0.732
IBM,1410,77,-0.356,-0.844,-0.864,-0.803,2.671
IBM,1434,60,-1.77,-0.637,-0.857,-2.406,-13.361
IBM,1456,75,-0.276,-0.193,-0.259,-3.941,-10.906
IBM,1470,71,2.532,1.829,1.848,1.073,1.629
IBM,1526,72,-0.921,0.012,1.096,-0.526,-3.695
IBM,1543,75,1.752,1.873,4.251,5.48,6.413
IBM,1571,75,-0.179,-0.183,-0.998,0.78,-2.567
IBM,1576,80,0.447,-0.174,-0.243,-4.276,-4.157
IBM,1590,80,0.496,0.284,0.284,8.41,13.21
IBM,1642,91,-0.81,3.72,4.192,6.958,10.214
IBM,1682,82,-0.698,0.593,0.141,5.395,2.214
ICE,73,83,0.577,0.735,-1.06,0.437,0.884
ICE,350,71,-0.072,-1.324,-1.433,-0.716,-0.289
ICE,392,73,0.145,0.335,0.677,0.304,0.205
ICE,411,92,0.379,0.582,2.03,2.199,2.62
ICE,454,56,0.089,-0.555,-0.259,-1.124,1.161
ICE,463,59,1.619,1.062,0.059,0.791,1.337
ICE,614,55,0.692,0.317,-0.019,1.65,-0.679
ICE,673,76,-0.045,1.323,0.775,0.464,-0.038
ICE,737,60,0.12,0.171,-0.111,-0.341,-1.685
ICE,766,71,0.087,0.266,0.686,0.143,-0.306
ICE,803,86,0.401,1.652,2.167,3.428,3.055
ICE,922,75,1.052,1.041,0.854,1.561,1.97
ICE,963,75,0.655,0.948,0.762,1.153,0.794
ICE,1143,82,-0.241,-0.907,-1.45,-1.898,-2.274
ICE,1164,74,-0.345,-1.132,-1.103,-0.19,-1.701
ICE,1168,74,0.302,-1.11,-1.002,-2.607,-1.776
ICE,1177,78,0.192,-0.685,-1.736,-1.219,-2.427
ICE,1192,72,0.006,0.113,0.274,-4.158,-5.485
ICE,1212,79,-0.195,-0.214,-0.503,-2.659,-3.052
ICE,1223,76,0.673,0.953,1.095,1.397,2.93
ICE,1249,71,-0.368,-0.351,0.191,1.301,1.853
ICE,1432,84,-0.645,-0.018,0.29,-0.81,-9.935
ICE,1452,82,0.821,0.831,1.088,0.371,-0.026
ICE,1523,80,0.5,0.239,0.169,3.807,5.967
ICE,1567,96,-0.348,-2.106,-0.699,-1.802,-1.252
ICE,1570,47,-0.353,-1.334,-1.111,-1.538,-0.277
ICE,1577,85,-0.038,-0.224,0.282,-0.211,-0.288
ICE,1620,79,-0.324,-0.563,-1.169,-1.109,-1.187
ICE,1651,94,3.527,4.868,5.397,7.653,6.628
IFF,43,84,-0.639,-0.335,-2.327,-1.414,2.768
IFF,65,78,1.876,1.603,1.874,-1.301,2.995
IFF,212,57,0.099,-0.789,-0.534,-0.92,-1.131
IFF,231,65,0.912,0.806,0.277,-0.05,1.635
IFF,287,68,0.025,-0.099,0.16,1.172,-5.22
IFF,302,89,0.149,-2.041,-3.161,-7.131,-8.911
IFF,316,84,-0.013,-0.066,-0.026,0.639,1.251
IFF,393,52,0.884,0.683,-0.577,-0.636,1.049
IFF,477,65,2.261,1.927,0.156,0.229,-0.834
IFF,495,55,0.413,0.165,-0.072,0.66,-0.083
IFF,548,80,-0.916,0.093,2.339,2.049,1.356
IFF,628,74,0.515,0.578,0.294,3.097,3.606
IFF,679,95,0.176,-0.143,-1.461,-1.28,-1.845
IFF,696,81,0.882,0.543,-0.243,1.459,1.973
IFF,769,73,-0.117,-0.375,-0.774,-1.543,-1.068
IFF,778,73,-0.178,0.118,-0.835,-1.681,-2.723
IFF,794,80,-0.097,-1.29,-0.937,1.059,1.856
IFF,799,78,0.691,0.982,1.092,1.613,1.989
IFF,861,64,-0.546,-0.176,-0.728,0.986,0.869
IFF,888,76,1.669,0.374,0.361,0.965,2.186
IFF,905,68,0.049,1.194,1.071,1.625,-1.601
IFF,924,71,-1.048,-1.523,-1.615,-2.815,-5.533
IFF,945,74,-0.258,-0.129,1.288,-3.665,-9.817
IFF,962,96,-0.642,0.314,-0.547,-2.897,-0.628
IFF,1009,52,0.929,0.435,0.396,1.714,-3.019
IFF,1032,54,1.643,1.056,0.73,0.313,3.469
IFF,1066,89,-0.995,-1.103,1.264,3.066,2.347
IFF,1069,93,-0.252,0.815,1.78,-0.385,1.667
IFF,1093,64,0.365,0.395,0.454,1.961,0.855
IFF,1129,98,-1.707,-1.188,-1.128,-1.827,-0.601
IFF,1163,73,-1.058,-1.692,-2.946,0.242,-2.719
IFF,1169,83,-1.115,-1.085,-1.982,-2.803,-3.904
IFF,1195,82,-1.446,-0.926,0.179,1.032,-0.829
IFF,1214,74,1.231,1.913,1.675,4.4,6.863
IFF,1250,56,-1.891,-0.781,-1.797,-3.141,1.406
IFF,1260,49,0.015,0.632,0.817,2.262,0.894
IFF,1330,78,0.647,0.491,0.67,2.315,2.525
IFF,1426,60,1.117,1.171,-0.912,1.096,2.213
IFF,1504,82,-0.231,-2.547,-4.395,-5.948,-3.548
IFF,1512,83,-0.366,0.768,-0.702,3.363,5.512
IFF,1572,70,-0.98,13.679,16.051,11.419,9.068
IFF,1600,51,-0.04,2.503,1.469,2.951,-3.208
IFF,1621,75,0.185,-2.045,-0.897,3.278,2.731
IFF,1673,67,-0.377,-1.202,-1.413,-1.304,-2.902
IFF,1685,73,3.181,3.757,2.471,4.045,5.485
INCY,74,78,1.267,-0.093,0.559,1.435,2.124
INCY,97,75,1.75,2.917,2.71,3.463,1.261
INCY,129,64,1.976,1.405,1.817,1.199,3.616
INCY,233,78,0.457,0.686,1.323,0.0,-0.523
INCY,244,73,-0.626,-0.132,-0.395,-1.499,-3.278
INCY,246,40,-0.264,-0.19,-0.247,-2.21,-2.771
INCY,265,90,0.644,1.145,-0.958,-4.587,-2.264
INCY,275,99,0.069,0.364,0.85,2.186,0.347
INCY,328,62,-0.177,-0.43,1.142,2.725,-0.278
INCY,364,80,-2.138,-3.294,-3.084,-2.979,-2.716
INCY,374,74,-0.396,-1.189,-0.919,-1.972,-2.972
INCY,400,72,0.243,2.687,2.037,1.804,3.308
INCY,499,72,1.032,3.644,3.661,6.772,7.359
INCY,549,73,-0.212,0.832,0.587,2.805,5.137
INCY,591,65,-0.11,2.641,4.401,1.863,2.798
INCY,708,90,0.191,0.095,0.531,2.118,2.111
INCY,725,84,-0.716,-0.207,-0.14,1.05,-3.739
INCY,762,93,0.996,1.458,2.433,2.345,1.099
INCY,867,88,0.671,-0.143,0.571,1.814,1.971
INCY,910,77,0.562,-0.534,0.464,-4.331,-4.795
INCY,933,91,-0.333,-1.286,-1.382,-4.065,-5.161
INCY,964,95,-0.802,-1.266,-1.528,-1.756,-3.107
INCY,1179,57,-0.174,0.43,-0.93,-1.709,-5.093
INCY,1194,63,0.29,3.01,2.525,2.572,2.058
INCY,1312,69,-4.247,-4.983,-5.725,-7.217,-6.71
INCY,1327,95,1.776,3.521,3.364,1.645,2.138
INCY,1412,62,-0.701,-3.095,-3.109,-2.812,-1.478
INCY,1422,71,-0.317,-1.383,-1.739,-0.049,4.627
INCY,1453,65,-0.184,-0.078,-2.106,-1.524,-2.562
INCY,1467,76,-2.108,-1.435,-1.098,-0.96,-3.177
INCY,1474,64,-0.143,-0.197,-3.587,-2.749,-2.52
INCY,1479,68,-1.3,-1.65,-1.94,-1.17,-4.82
INCY,1505,86,-2.017,-2.091,-1.847,-3.62,-3.79
INCY,1514,74,-1.118,0.671,0.649,-0.595,1.424
INCY,1599,57,-0.103,-0.051,0.72,0.319,-1.626
INSM,42,75,0.081,0.121,1.211,-1.836,4.116
INSM,75,65,-0.9,0.08,2.041,-4.002,-2.361
INSM,96,77,0.21,2.161,2.749,5.266,2.476
INSM,128,57,0.24,3.734,-0.799,4.473,7.628
INSM,223,73,-1.315,-0.277,-0.83,-2.872,-2.007
INSM,233,78,0.671,0.424,-0.353,-2.825,-2.048
INSM,247,73,0.214,0.464,2.746,1.534,1.427
INSM,287,92,0.878,2.58,3.826,1.895,-0.772
INSM,306,56,-0.869,1.929,1.582,-2.555,-2.138
INSM,329,77,-1.227,-1.511,-0.444,-3.644,-0.978
INSM,332,70,-0.643,-1.429,-3.214,-2.143,-6.607
INSM,350,75,-0.566,-0.981,-0.339,2.98,3.357
INSM,366,70,2.479,1.85,0.925,2.738,2.627
INSM,397,99,-3.315,-3.311,-3.625,-3.156,-0.872
INSM,544,65,-1.591,0.162,2.822,1.162,2.98
INSM,589,72,-0.832,-0.671,0.134,-0.503,0.449
INSM,613,67,-0.389,-1.119,-0.512,-0.212,-3.678
INSM,631,62,1.677,1.486,2.427,5.08,1.984
INSM,668,75,2.698,4.358,5.137,3.434,5.253
INSM,697,87,0.61,-1.218,-1.327,0.61,-0.222
INSM,752,79,-0.027,-0.014,-1.767,-4.759,-4.624
INSM,768,74,0.874,0.807,0.156,-1.416,-2.981
INSM,781,73,-0.463,-0.235,-0.328,-3.456,-6.207
INSM,800,94,-0.347,-0.722,-2.117,1.951,5.115
INSM,896,61,0.915,-2.288,-5.85,-3.247,-4.045
INSM,919,78,1.125,2.593,3.078,4.222,6.108
INSM,962,92,0.998,3.586,1.187,2.361,1.471
INSM,1009,76,0.294,-0.486,-0.118,-1.693,-1.148
INSM,1195,58,1.443,2.214,3.085,9.077,12.644
INSM,1327,74,0.964,-0.279,-0.066,1.852,-15.346
INSM,1349,73,0.238,1.088,0.855,-0.269,-1.371
INSM,1378,84,-0.477,0.017,-5.633,-6.349,-7.913
INSM,1395,75,1.374,1.781,1.295,-3.147,-2.828
INSM,1404,74,-2.204,-2.831,-2.681,-0.43,-0.106
INSM,1408,75,0.489,0.176,3.419,0.502,-0.96
INSM,1425,75,-2.281,-3.191,-3.016,-3.869,-4.25
INSM,1447,75,-1.658,-1.28,0.484,1.611,5.703
INSM,1484,79,0.03,-3.4,-3.764,-6.355,-3.349
INSM,1495,77,-2.989,-3.125,-3.629,-3.045,0.115
INSM,1502,76,0.89,0.464,0.481,0.733,-0.202
INSM,1512,62,0.626,-1.377,-2.758,4.044,7.054
INSM,1567,71,-2.747,-2.222,2.413,2.259,-23.139
INSM,1570,77,0.172,-0.308,-0.15,-23.195,-24.9
INSM,1585,99,-2.025,-2.021,-6.812,-9.243,-8.566
INSM,1625,95,0.202,1.158,2.13,-1.205,-0.962
INTC,69,96,-0.576,0.309,1.476,4.779,7.197
INTC,149,75,-0.222,3.527,3.926,2.827,4.171
INTC,208,58,0.306,-0.042,-1.331,-2.61,-1.997
INTC,229,73,1.842,1.4,0.958,1.095,2.822
INTC,261,71,0.223,0.705,0.493,0.42,-0.411
INTC,315,67,1.929,2.034,1.906,6.02,4.521
INTC,358,85,1.672,3.148,2.555,1.185,-5.587
INTC,388,68,-1.017,-2.896,-3.391,-2.543,-1.695
INTC,393,69,0.262,-0.378,0.509,2.151,-8.881
INTC,410,69,0.081,-0.372,0.372,-3.401,-2.332
INTC,454,79,0.703,-0.681,-0.523,0.147,1.227
INTC,471,56,-1.0,-1.113,-0.161,0.371,-0.734
INTC,486,54,0.0,-0.388,-0.436,1.126,9.855
INTC,546,75,4.102,5.599,3.483,6.708,11.017
INTC,588,83,-1.503,-1.401,0.28,6.572,5.807
INTC,652,61,2.118,1.191,0.485,-1.676,2.426
INTC,662,78,-3.488,-2.907,-2.929,0.56,11.908
INTC,707,54,3.347,2.353,1.469,-1.796,-1.102
INTC,719,80,-5.526,-5.428,-9.803,-12.903,-17.63
INTC,742,68,2.372,3.416,3.409,1.171,1.991
INTC,764,79,0.475,0.999,1.306,2.491,1.523
INTC,806,78,0.203,-0.077,0.05,8.608,10.563
INTC,848,78,0.051,-1.343,-1.758,-2.827,0.662
INTC,856,90,0.229,0.203,9.426,10.483,23.505
INTC,917,99,0.194,15.556,14.878,25.491,18.755
INTC,963,89,0.803,0.183,-1.579,-6.543,-2.349
INTC,972,39,4.432,3.53,9.156,14.039,8.838
INTC,1033,82,0.04,1.363,-1.244,1.399,2.56
INTC,1117,73,0.495,1.139,-1.535,-1.189,8.024
INTC,1259,61,-1.418,-1.483,-1.379,-1.444,-6.647
INTC,1263,63,-0.092,-0.329,-4.184,-5.591,-9.629
INTC,1280,73,1.154,-3.561,-4.216,-1.724,1.838
INTC,1285,78,-0.7,3.517,2.843,3.247,5.878
INTC,1341,74,-1.649,-1.993,-2.57,-3.424,-2.917
INTC,1417,77,0.523,1.831,0.711,4.069,2.919
INTC,1465,90,2.437,1.739,1.555,0.176,0.496
INTC,1484,90,-0.448,-0.176,-0.711,-5.121,3.431
INTC,1493,73,3.783,2.61,5.274,-0.746,0.307
INTC,1516,81,-0.778,-5.56,-7.284,-13.569,1.461
INTC,1526,86,-0.528,2.611,4.341,8.691,25.298
INTC,1624,89,4.009,9.98,10.712,7.165,18.322
INTC,1676,79,0.996,0.857,-1.743,-8.794,-16.927
INTC,1691,74,1.329,-1.107,-0.929,10.539,9.295
INTU,73,74,-1.87,-1.178,-0.196,0.703,4.141
INTU,207,84,0.398,1.137,1.134,1.699,1.537
INTU,336,61,0.684,-0.212,-0.476,-4.18,-3.712
INTU,350,77,-0.624,-2.273,-1.81,-2.222,-0.291
INTU,372,64,0.259,-0.34,0.075,-2.567,-3.942
INTU,394,76,0.095,0.382,0.836,0.409,0.533
INTU,412,52,0.907,1.949,1.979,0.116,0.231
INTU,457,82,0.191,0.276,-0.836,-0.996,3.838
INTU,527,61,-0.078,2.301,1.793,-2.214,-2.919
INTU,543,71,0.326,0.415,-0.108,1.158,4.48
INTU,584,74,-0.839,1.014,0.445,3.074,3.058
INTU,626,81,0.61,1.273,1.015,0.51,0.709
INTU,641,42,-0.07,-0.655,0.029,-1.792,-0.417
INTU,652,67,0.131,0.428,1.913,1.953,2.012
INTU,718,75,-1.035,-1.375,-1.263,-0.964,0.563
INTU,771,68,-1.814,-1.574,-1.131,-2.467,-2.304
INTU,785,74,0.081,0.195,-0.948,-2.716,-0.564
INTU,794,83,-0.195,0.222,-0.589,-2.262,-0.543
INTU,802,79,-0.24,0.653,-0.417,-0.713,-2.76
INTU,817,74,-0.192,-0.344,-1.769,-2.039,-1.708
INTU,826,88,-0.75,-0.207,0.605,-2.363,-0.89
INTU,836,75,0.363,1.319,-0.217,-0.404,-1.748
INTU,858,75,-0.008,0.203,-0.208,-1.8,-0.298
INTU,865,73,-0.793,-0.703,-0.514,-1.331,-1.804
INTU,876,45,-0.686,-0.904,-0.481,-2.865,-4.666
INTU,879,58,-0.766,-2.831,-2.395,-2.046,8.555
INTU,889,74,-0.726,-0.457,-2.334,-4.557,-4.48
INTU,923,58,0.431,-0.435,0.033,0.186,1.961
INTU,962,75,0.543,1.145,2.125,0.254,-3.042
INTU,974,69,2.213,2.083,4.989,6.946,6.766
INTU,1094,62,-0.086,-0.42,0.307,2.151,4.065
INTU,1135,82,-1.733,-2.256,-2.289,-2.675,-8.496
INTU,1141,86,-5.055,-5.089,-5.74,-5.538,-4.271
INTU,1150,78,-0.752,-0.53,-0.944,-2.01,-0.154
INTU,1175,77,1.86,1.752,4.846,5.597,7.372
INTU,1216,74,-0.28,-0.487,-1.192,1.676,3.109
INTU,1260,71,0.221,0.28,-0.051,0.345,1.58
INTU,1281,62,-1.062,-2.215,2.499,-0.031,-0.3
INTU,1284,77,0.343,-0.873,-2.468,-2.255,-6.31
INTU,1304,71,0.445,0.576,1.651,4.217,2.174
INTU,1372,75,0.157,0.217,0.302,-1.146,-2.512
INTU,1402,88,0.577,1.031,2.607,4.65,0.744
INTU,1433,92,0.269,-1.065,-0.913,-4.711,-9.699
INTU,1446,66,0.46,-0.263,0.364,-4.845,-4.409
INTU,1544,85,0.56,0.41,-0.088,2.499,5.49
INTU,1568,44,-0.175,2.599,1.821,-2.514,-1.143
INTU,1590,64,0.087,-0.223,-0.824,-23.806,-22.817
INTU,1607,99,9.247,6.641,-2.678,-6.071,-10.471
INTU,1619,84,-4.197,-3.902,-6.761,-9.36,-7.794
INTU,1628,78,-1.717,-3.667,-1.898,-8.13,-9.44
INTU,1639,82,3.762,1.652,-0.624,3.462,1.163
INVH,74,72,0.135,3.618,3.601,5.974,5.335
INVH,152,65,-0.03,0.481,1.067,4.657,6.04
INVH,207,58,-1.081,-1.11,-1.051,-0.204,-1.241
INVH,213,56,-1.068,-0.966,-0.966,-1.112,-3.102
INVH,230,90,-0.207,1.14,1.377,-0.133,-1.895
INVH,248,83,-0.389,-0.643,-1.032,-1.331,-0.015
INVH,253,59,-1.738,-1.976,-2.75,-2.378,-3.509
INVH,258,71,-1.959,-0.628,-1.226,-3.708,-2.931
INVH,260,38,-0.602,-2.573,-2.483,-1.821,-1.986
INVH,272,70,-0.214,-0.122,0.705,0.412,-1.42
INVH,287,71,0.213,-0.015,-0.137,0.122,1.25
INVH,393,95,0.74,1.095,1.436,2.043,2.398
INVH,451,62,1.167,0.75,-0.101,0.49,1.787
INVH,530,94,0.553,0.737,1.106,-1.673,-0.113
INVH,604,56,-1.822,-2.562,-2.205,-4.11,-3.384
INVH,631,72,0.059,0.282,0.148,0.534,1.156
INVH,668,74,1.861,3.35,3.474,3.288,5.645
INVH,749,65,-0.15,-0.838,-2.634,-2.604,-3.801
INVH,764,73,0.452,0.531,0.905,0.765,0.234
INVH,778,71,-0.125,0.063,-0.282,-0.783,-1.503
INVH,785,70,-0.156,-0.751,-1.595,-3.378,-4.098
INVH,801,86,0.42,0.065,-0.016,-1.438,1.115
INVH,827,73,-0.177,0.289,0.273,-1.334,-0.402
INVH,963,78,0.957,1.59,1.822,4.847,5.403
INVH,1028,90,-0.638,-0.015,-0.683,-1.307,-1.5
INVH,1039,68,0.06,0.92,1.342,1.372,1.191
INVH,1081,79,-0.541,-0.077,-0.046,-1.591,-0.324
INVH,1089,83,-0.031,0.249,-0.078,-0.373,0.932
INVH,1127,78,0.749,1.714,0.2,1.714,1.648
INVH,1169,65,-1.241,-1.356,-2.548,-3.577,-3.642
INVH,1183,82,0.101,-0.034,-1.263,-2.594,-2.207
INVH,1195,84,-0.512,-1.091,-2.183,-2.336,-4.025
INVH,1213,93,0.336,0.885,0.779,0.69,1.186
INVH,1246,60,0.579,-0.246,0.035,-1.879,-1.668
INVH,1260,59,0.688,1.076,2.134,0.458,0.282
INVH,1283,68,0.68,1.145,0.876,0.59,0.859
INVH,1323,79,-0.281,-0.582,-1.276,1.088,0.713
INVH,1389,76,1.701,0.879,1.196,3.327,2.748
INVH,1426,69,-0.673,-1.121,-1.999,-1.663,-1.177
INVH,1470,74,2.445,2.966,2.654,2.81,1.073
INVH,1514,83,-0.418,-0.916,-0.856,-2.389,-1.135
INVH,1640,72,0.254,-0.22,1.184,2.757,3.045
INVH,1687,57,-0.116,0.183,-0.183,-1.147,1.297
IP,71,82,1.632,1.048,0.674,1.977,3.07
IP,99,77,-0.015,1.566,1.879,-0.119,-0.433
IP,119,68,-0.076,-0.698,3.43,3.749,8.652
IP,194,72,0.371,-0.68,-0.165,0.453,2.376
IP,241,80,-0.12,0.12,0.173,-2.314,-3.417
IP,269,95,0.789,1.518,4.0,4.761,5.639
IP,311,69,-0.388,2.187,1.985,1.18,3.294
IP,402,97,0.928,-0.043,-0.143,0.9,5.455
IP,502,74,1.27,1.701,2.762,6.059,6.887
IP,548,66,2.942,1.991,2.81,4.159,4.978
IP,632,78,-0.124,-0.27,-0.083,-0.436,-2.925
IP,646,75,2.546,3.209,2.157,2.21,-0.463
IP,746,78,0.126,0.271,0.542,-0.343,-2.004
IP,763,74,-1.433,-0.037,0.11,1.608,-0.055
IP,765,61,0.147,0.864,1.072,1.489,-1.066
IP,789,77,0.037,0.0,0.243,2.187,0.234
IP,852,89,1.543,0.467,0.61,-1.597,-2.413
IP,892,58,-0.204,-0.106,-1.81,0.745,-6.548
IP,921,76,0.45,1.271,0.821,3.147,-0.352
IP,963,75,1.493,0.682,-0.085,-0.341,-0.469
IP,998,77,-1.558,-1.491,5.075,6.833,10.327
IP,1040,65,-1.108,-0.802,-1.073,-1.761,-2.99
IP,1060,72,-0.836,-0.472,-0.214,1.587,6.003
IP,1123,82,-0.862,-0.789,0.82,2.293,-1.977
IP,1176,75,-0.053,0.596,0.319,-1.405,-1.426
IP,1193,81,-0.575,0.618,-0.206,1.226,-0.445
IP,1206,48,0.886,0.259,0.389,0.022,1.145
IP,1212,21,-1.372,1.199,0.843,0.756,2.204
IP,1214,53,-0.352,-0.075,0.278,-0.246,3.491
IP,1253,68,2.381,4.023,4.324,3.777,6.199
IP,1284,77,0.912,1.071,1.878,3.408,5.608
IP,1423,94,-2.037,-1.511,5.808,2.822,9.251
IP,1484,76,-0.386,-3.216,-3.906,-7.719,-8.094
IP,1503,79,0.266,-0.399,-2.663,-9.454,-5.273
IP,1513,90,0.984,1.617,1.574,1.518,-1.659
IP,1573,88,4.083,5.245,5.779,3.698,3.235
IP,1597,80,-1.587,-0.667,1.095,2.921,6.317
IP,1679,64,-0.919,-0.551,0.879,11.271,11.928
IQV,73,92,-2.438,-0.365,3.442,9.137,10.681
IQV,75,98,3.822,5.793,10.298,9.693,11.143
IQV,208,67,-1.5,-1.731,-4.999,-7.088,-5.721
IQV,227,90,-0.241,-0.091,0.739,2.323,-0.101
IQV,265,82,1.394,1.535,1.394,0.285,3.16
IQV,375,78,-2.543,-2.425,-3.293,-4.577,-6.566
IQV,392,74,0.784,2.67,3.955,1.583,3.345
IQV,415,92,-0.842,-0.589,-0.214,2.072,0.838
IQV,457,91,-0.753,-0.576,-2.494,-2.263,-3.029
IQV,464,81,0.249,-1.802,-1.434,-1.821,-1.922
IQV,471,78,1.317,-0.164,-0.277,1.275,-0.889
IQV,484,74,0.406,0.967,-0.292,-1.679,-1.83
IQV,497,73,0.812,0.04,0.296,6.047,9.796
IQV,595,81,-0.493,-0.357,0.568,-0.369,-1.567
IQV,628,76,1.237,0.654,0.54,1.998,1.887
IQV,666,71,1.64,1.374,3.707,4.197,4.308
IQV,701,71,0.149,1.662,1.657,3.843,2.979
IQV,762,92,-0.111,-0.648,0.546,0.855,1.004
IQV,787,72,-1.049,-1.116,0.357,0.556,1.141
IQV,814,53,0.784,1.593,1.489,0.683,0.848
IQV,847,67,0.797,0.738,3.735,1.344,1.236
IQV,876,75,-0.473,-1.236,-1.328,-2.833,-2.284
IQV,883,84,-0.305,-0.172,-1.525,-1.525,-4.211
IQV,905,84,0.048,0.43,0.043,3.043,-1.916
IQV,923,72,-0.098,0.864,1.874,-0.252,0.767
IQV,964,99,-1.143,-1.226,-0.484,-4.631,-4.909
IQV,1022,79,-0.882,-1.313,-1.473,-0.192,1.58
IQV,1163,61,0.676,1.015,-0.517,1.534,-0.911
IQV,1168,18,1.173,-0.69,-0.61,-1.226,0.324
IQV,1195,82,5.054,7.275,7.459,8.781,5.749
IQV,1259,55,1.103,2.776,2.553,3.675,4.847
IQV,1323,62,0.482,0.038,-1.601,-0.62,-1.456
IQV,1334,60,-0.996,-1.534,-0.367,-1.233,-0.171
IQV,1344,68,-0.029,-0.488,0.207,0.699,0.809
IQV,1437,88,-2.708,-5.017,-5.369,-8.093,-12.643
IQV,1449,93,-1.719,-1.36,-1.515,2.45,-1.006
IQV,1512,75,0.342,-0.919,-0.204,1.294,0.835
IQV,1572,95,5.157,5.723,5.157,6.367,4.274
IQV,1604,68,1.973,2.519,2.593,2.474,4.946
IQV,1640,73,0.979,1.643,1.409,3.027,11.364
IR,71,99,0.132,0.182,0.528,8.288,7.685
IR,210,59,0.125,0.316,0.567,2.426,2.182
IR,396,96,0.817,0.251,0.381,1.782,0.959
IR,419,67,0.544,0.253,-0.626,0.571,0.472
IR,461,79,0.296,0.175,3.589,3.507,2.28
IR,494,62,0.777,0.81,1.16,3.184,6.456
IR,545,73,-0.642,0.462,1.227,4.481,3.265
IR,571,57,-1.103,-1.8,-0.406,-4.457,-5.906
IR,587,77,2.073,0.991,2.358,4.078,6.932
IR,667,71,0.164,5.477,5.626,6.308,5.252
IR,768,68,0.315,0.38,0.076,-0.651,-1.388
IR,802,79,-0.212,-0.39,1.181,1.337,2.117
IR,861,58,-1.117,-1.003,-0.911,0.418,-6.308
IR,866,79,0.255,-5.21,-6.997,-6.601,-7.159
IR,889,74,-1.043,-1.498,-0.564,-0.948,-2.892
IR,902,60,-1.314,-0.309,2.084,3.362,3.229
IR,904,60,2.4,2.588,3.512,0.565,1.543
IR,924,78,-1.82,-1.699,-1.109,-1.579,-0.916
IR,927,71,0.073,-0.548,-0.475,0.073,0.244
IR,933,71,0.122,0.183,0.292,-1.473,-3.477
IR,947,68,0.135,-8.029,-9.904,-17.468,-18.228
IR,961,93,2.019,2.2,2.536,0.789,-2.962
IR,1059,55,0.746,0.457,0.289,2.48,3.641
IR,1126,76,-0.828,0.24,2.131,-0.683,0.683
IR,1160,65,0.772,-0.062,0.037,0.597,-1.12
IR,1222,73,0.0,2.154,1.428,1.147,2.422
IR,1249,73,-1.359,-2.302,-1.321,-2.604,-2.831
IR,1262,65,1.189,1.345,0.53,-1.474,-3.633
IR,1281,78,-0.772,-0.785,3.167,3.939,6.149
IR,1344,56,-0.234,-0.898,-0.025,0.344,-0.148
IR,1478,74,-0.037,-3.246,-1.884,-2.692,-3.735
IR,1504,72,0.731,0.875,-1.714,-2.193,-0.348
IR,1526,75,-1.453,-4.822,-4.04,-2.993,7.076
IR,1531,77,0.076,1.08,7.058,10.585,11.423
IR,1576,76,-1.085,-1.787,-3.293,-6.899,-7.914
IR,1595,86,-2.445,-0.121,0.54,2.957,0.938
IR,1625,27,0.342,1.121,6.382,7.311,6.443
IRM,40,74,1.247,2.493,1.895,3.867,4.878
IRM,74,68,0.863,-1.301,0.389,2.757,0.037
IRM,207,68,-0.911,-1.176,-1.337,-1.264,-2.072
IRM,218,94,0.179,-1.043,-1.282,-3.152,-1.699
IRM,229,74,0.811,0.86,1.056,2.459,0.92
IRM,287,67,0.0,-0.897,-1.504,-1.099,-0.81
IRM,392,73,0.817,1.787,1.801,3.183,3.103
IRM,678,78,-0.749,-1.186,-2.323,-1.716,-4.131
IRM,692,73,0.078,0.122,0.583,1.419,3.291
IRM,750,78,-0.447,-1.337,-1.395,-6.629,-9.119
IRM,764,72,-0.085,0.684,0.215,1.11,0.239
IRM,801,78,0.988,1.629,1.78,3.805,7.918
IRM,844,76,0.02,-0.069,2.137,3.958,4.723
IRM,881,94,-0.293,-0.924,-0.473,0.858,1.152
IRM,916,97,1.284,2.302,1.32,2.503,3.698
IRM,947,60,0.606,-4.09,-5.119,-12.866,-11.32
IRM,960,92,-0.349,2.218,3.468,2.071,3.211
IRM,1090,75,0.274,0.884,1.229,0.295,0.366
IRM,1106,23,0.505,0.03,-0.98,-3.663,-4.477
IRM,1128,74,0.406,-3.136,-2.345,-3.221,-1.976
IRM,1160,64,0.011,-0.434,0.293,5.974,5.529
IRM,1247,60,-4.293,-2.553,-2.891,-2.446,-0.406
IRM,1255,83,0.755,-0.339,-0.106,-2.724,-5.07
IRM,1286,77,-1.729,-1.4,-0.359,0.776,1.088
IRM,1343,75,-0.235,0.049,-1.643,0.587,1.278
IRM,1432,68,1.501,1.629,2.255,5.045,6.159
IRM,1495,69,-0.25,-0.195,0.223,-0.895,0.204
IRM,1525,91,-0.24,-1.156,-0.401,2.184,4.769
IRM,1627,58,-0.216,-0.719,1.348,-1.379,3.651
IRM,1662,84,1.25,1.229,1.975,-0.633,2.867
ISRG,61,96,1.869,1.757,-0.055,-4.839,-5.173
ISRG,74,74,1.311,2.983,4.117,3.869,4.424
ISRG,207,65,0.287,0.624,0.581,10.928,10.7
ISRG,298,55,0.302,0.491,0.167,0.079,-0.013
